rarity,name,date,on_sale_price
common,beachball,2022-11-27,"1111,0"
uncommon,bomb,2022-11-27,"790,0"
rare,bowie,2022-11-27,"1650,0"
common,bowling,2022-11-27,"175,0"
uncommon,bull,2022-11-27,"1050,0"
rare,burger,2022-11-27,"3333,0"
common,button,2022-11-27,"104,0"
rare,candyswirl,2022-11-27,"6000,0"
uncommon,casinochip,2022-11-27,"690,0"
rare,cherry,2022-11-27,"2500,0"
epic,citrus,2022-11-27,"9500,0"
common,clock,2022-11-27,"180,0"
rare,coconut,2022-11-27,"1755,0"
rare,cougar,2022-11-27,"2900,0"
legendary,crlogo,2022-11-27,"90000,0"
common,crosshair,2022-11-27,"510,0"
uncommon,cute,2022-11-27,"815,0"
uncommon,derp,2022-11-27,"1600,0"
epic,devil,2022-11-27,"8500,0"
epic,discoball,2022-11-27,"11111,0"
epic,disguise,2022-11-27,"7950,0"
rare,diver,2022-11-27,"9000,0"
uncommon,dog,2022-11-27,"545,0"
uncommon,donut,2022-11-27,"476,19"
epic,dragon,2022-11-27,"12350,0"
rare,egg,2022-11-27,"11000,0"
rare,eyeball,2022-11-27,"1800,0"
epic,eyeball2,2022-11-27,"7000,0"
uncommon,fishcake,2022-11-27,"390,0"
rare,floater,2022-11-27,"8000,0"
uncommon,fox,2022-11-27,"750,0"
legendary,fox777,2022-11-27,"100000,0"
rare,frankie,2022-11-27,"2800,0"
rare,gamer,2022-11-27,"2500,0"
epic,ghost,2022-11-27,"22700,0"
rare,jackolantern,2022-11-27,"2500,0"
rare,ladybug,2022-11-27,"5600,0"
rare,marble,2022-11-27,"1500,0"
rare,melon,2022-11-27,"1600,0"
legendary,moneybag,2022-11-27,"70000,0"
uncommon,moon,2022-11-27,"4000,0"
epic,mummy,2022-11-27,"15000,0"
rare,ninja,2022-11-27,"4500,0"
uncommon,opencan,2022-11-27,"600,0"
epic,owl,2022-11-27,"18000,0"
uncommon,panda,2022-11-27,"530,0"
rare,peach,2022-11-27,"3800,0"
rare,pizza,2022-11-27,"6500,0"
epic,potion,2022-11-27,"11999,0"
uncommon,racoon,2022-11-27,"900,0"
uncommon,revolver,2022-11-27,"900,0"
epic,royman,2022-11-27,"10000,0"
common,saturn,2022-11-27,"200,0"
epic,shades,2022-11-27,"13500,0"
uncommon,skull,2022-11-27,"2000,0"
rare,skullpatch,2022-11-27,"2900,0"
epic,snowman,2022-11-27,"8000,0"
common,soccerball,2022-11-27,"470,0"
legendary,spy,2022-11-27,"130000,0"
common,starball,2022-11-27,"125,0"
epic,tamagochi,2022-11-27,"9000,0"
uncommon,target,2022-11-27,"700,0"
uncommon,tomato,2022-11-27,"398,0"
uncommon,ufo,2022-11-27,"3500,0"
common,vase,2022-11-27,"200,0"
common,virus,2022-11-27,"180,0"
common,volleyball,2022-11-27,"180,0"
uncommon,waffle,2022-11-27,"498,0"
legendary,waffle2,2022-11-27,"70000,0"
uncommon,watermelon,2022-11-27,"750,0"
rare,wheeee,2022-11-27,"3499,0"
cosmetic,worldcup,2022-11-27,"2800,0"
epic,xmasball,2022-11-27,"7000,0"
rare,xmasball1,2022-11-27,"9000,0"
common,xmasball2,2022-11-27,"140,0"
uncommon,yinyang,2022-11-27,"399,0"
common,8ball,2022-11-28,"115,0"
common,alien,2022-11-28,"190,0"
epic,angel,2022-11-28,"16500,0"
rare,banana,2022-11-28,"2099,0"
epic,baseball,2022-11-28,"7000,0"
common,basketball,2022-11-28,"120,0"
common,beachball,2022-11-28,"130,0"
uncommon,bomb,2022-11-28,"699,0"
rare,bowie,2022-11-28,"1650,0"
common,bowling,2022-11-28,"165,0"
uncommon,bull,2022-11-28,"950,0"
rare,burger,2022-11-28,"3333,0"
common,button,2022-11-28,"110,0"
rare,candyswirl,2022-11-28,"20000,0"
uncommon,casinochip,2022-11-28,"705,0"
uncommon,cat,2022-11-28,"900,0"
rare,cherry,2022-11-28,"2300,0"
epic,citrus,2022-11-28,"9500,0"
common,clock,2022-11-28,"160,0"
rare,coconut,2022-11-28,"1800,0"
rare,cougar,2022-11-28,"2900,0"
legendary,crlogo,2022-11-28,"90000,0"
common,crosshair,2022-11-28,"500,0"
uncommon,cute,2022-11-28,"700,0"
uncommon,derp,2022-11-28,"1250,0"
epic,devil,2022-11-28,"8000,0"
epic,discoball,2022-11-28,"11111,0"
epic,disguise,2022-11-28,"7950,0"
rare,diver,2022-11-28,"7200,0"
uncommon,dog,2022-11-28,"545,0"
uncommon,donut,2022-11-28,"495,0"
epic,dragon,2022-11-28,"12000,0"
rare,egg,2022-11-28,"9000,0"
rare,eyeball,2022-11-28,"1690,0"
epic,eyeball2,2022-11-28,"7200,0"
uncommon,fishcake,2022-11-28,"390,0"
rare,floater,2022-11-28,"8000,0"
uncommon,fox,2022-11-28,"2500,0"
legendary,fox777,2022-11-28,"100000,0"
rare,frankie,2022-11-28,"2800,0"
rare,gamer,2022-11-28,"2200,0"
epic,ghost,2022-11-28,"19500,0"
rare,jackolantern,2022-11-28,"2500,0"
rare,ladybug,2022-11-28,"5600,0"
rare,marble,2022-11-28,"1500,0"
rare,melon,2022-11-28,"1500,0"
legendary,moneybag,2022-11-28,"55000,0"
uncommon,moon,2022-11-28,"4000,0"
epic,mummy,2022-11-28,"15000,0"
rare,ninja,2022-11-28,"4000,0"
uncommon,opencan,2022-11-28,"630,0"
epic,owl,2022-11-28,"17000,0"
uncommon,panda,2022-11-28,"650,0"
rare,peach,2022-11-28,"3800,0"
rare,pizza,2022-11-28,"6500,0"
epic,potion,2022-11-28,"11999,0"
uncommon,racoon,2022-11-28,"900,0"
uncommon,revolver,2022-11-28,"900,0"
epic,royman,2022-11-28,"8500,0"
common,saturn,2022-11-28,"180,0"
epic,shades,2022-11-28,"13500,0"
uncommon,skull,2022-11-28,"2200,0"
rare,skullpatch,2022-11-28,"2800,0"
epic,snowman,2022-11-28,"8000,0"
common,soccerball,2022-11-28,"420,0"
legendary,spy,2022-11-28,"130000,0"
common,starball,2022-11-28,"115,0"
epic,tamagochi,2022-11-28,"9000,0"
uncommon,target,2022-11-28,"500,0"
uncommon,tomato,2022-11-28,"398,0"
uncommon,ufo,2022-11-28,"3500,0"
common,vase,2022-11-28,"170,0"
common,virus,2022-11-28,"170,0"
common,volleyball,2022-11-28,"169,0"
uncommon,waffle,2022-11-28,"500,0"
legendary,waffle2,2022-11-28,"70000,0"
uncommon,watermelon,2022-11-28,"580,0"
rare,wheeee,2022-11-28,"3499,0"
cosmetic,worldcup,2022-11-28,"3100,0"
epic,xmasball,2022-11-28,"7000,0"
rare,xmasball1,2022-11-28,"7350,0"
common,xmasball2,2022-11-28,"160,0"
uncommon,yinyang,2022-11-28,"399,0"
common,8ball,2022-11-29,"135,0"
common,alien,2022-11-29,"179,0"
epic,angel,2022-11-29,"15800,0"
rare,banana,2022-11-29,"2099,0"
epic,baseball,2022-11-29,"7000,0"
common,basketball,2022-11-29,"130,0"
common,beachball,2022-11-29,"160,0"
uncommon,bomb,2022-11-29,"700,0"
rare,bowie,2022-11-29,"1650,0"
common,bowling,2022-11-29,"165,0"
uncommon,bull,2022-11-29,"1020,0"
rare,burger,2022-11-29,"3200,0"
common,button,2022-11-29,"110,0"
rare,candyswirl,2022-11-29,"17500,0"
uncommon,casinochip,2022-11-29,"705,0"
uncommon,cat,2022-11-29,"2000,0"
rare,cherry,2022-11-29,"2200,0"
epic,citrus,2022-11-29,"9500,0"
common,clock,2022-11-29,"148,0"
legendary,cobra,2022-11-29,"90000,0"
rare,coconut,2022-11-29,"1800,0"
rare,cougar,2022-11-29,"2700,0"
legendary,crlogo,2022-11-29,"80000,0"
common,crosshair,2022-11-29,"500,0"
uncommon,cute,2022-11-29,"450,0"
uncommon,derp,2022-11-29,"1100,0"
epic,devil,2022-11-29,"8000,0"
epic,discoball,2022-11-29,"11000,0"
epic,disguise,2022-11-29,"7950,0"
rare,diver,2022-11-29,"6500,0"
uncommon,dog,2022-11-29,"550,0"
uncommon,donut,2022-11-29,"495,0"
epic,dragon,2022-11-29,"11999,0"
rare,egg,2022-11-29,"9000,0"
rare,eyeball,2022-11-29,"1690,0"
epic,eyeball2,2022-11-29,"30000,0"
uncommon,fishcake,2022-11-29,"390,0"
rare,floater,2022-11-29,"8000,0"
legendary,fox777,2022-11-29,"100000,0"
rare,frankie,2022-11-29,"2700,0"
rare,gamer,2022-11-29,"4000,0"
epic,ghost,2022-11-29,"18000,0"
rare,jackolantern,2022-11-29,"2770,0"
rare,ladybug,2022-11-29,"5500,0"
rare,marble,2022-11-29,"1500,0"
rare,melon,2022-11-29,"1800,0"
legendary,moneybag,2022-11-29,"52000,0"
uncommon,moon,2022-11-29,"3700,0"
epic,mummy,2022-11-29,"15900,0"
rare,ninja,2022-11-29,"5000,0"
uncommon,opencan,2022-11-29,"730,0"
epic,owl,2022-11-29,"16000,0"
uncommon,panda,2022-11-29,"650,0"
rare,peach,2022-11-29,"3800,0"
rare,pizza,2022-11-29,"6100,0"
epic,potion,2022-11-29,"11999,0"
uncommon,racoon,2022-11-29,"700,0"
uncommon,revolver,2022-11-29,"750,0"
epic,royman,2022-11-29,"8500,0"
common,saturn,2022-11-29,"200,0"
epic,shades,2022-11-29,"13500,0"
uncommon,skull,2022-11-29,"1850,0"
rare,skullpatch,2022-11-29,"2300,0"
epic,snowman,2022-11-29,"8000,0"
common,soccerball,2022-11-29,"410,0"
legendary,spy,2022-11-29,"120000,0"
common,starball,2022-11-29,"125,0"
epic,tamagochi,2022-11-29,"9000,0"
uncommon,target,2022-11-29,"500,0"
uncommon,tomato,2022-11-29,"398,0"
uncommon,ufo,2022-11-29,"3500,0"
common,vase,2022-11-29,"175,0"
common,virus,2022-11-29,"173,0"
common,volleyball,2022-11-29,"170,0"
uncommon,waffle,2022-11-29,"500,0"
legendary,waffle2,2022-11-29,"70000,0"
uncommon,watermelon,2022-11-29,"570,0"
rare,wheeee,2022-11-29,"3499,0"
cosmetic,worldcup,2022-11-29,"5000,0"
epic,xmasball,2022-11-29,"6800,0"
rare,xmasball1,2022-11-29,"7350,0"
common,xmasball2,2022-11-29,"189,0"
uncommon,yinyang,2022-11-29,"399,0"
common,8ball,2022-11-30,"120,0"
common,alien,2022-11-30,"423,2"
epic,angel,2022-11-30,"15800,0"
rare,banana,2022-11-30,"2099,0"
epic,baseball,2022-11-30,"7000,0"
common,basketball,2022-11-30,"120,0"
common,beachball,2022-11-30,"120,0"
uncommon,bomb,2022-11-30,"700,0"
legendary,botroyale,2022-11-30,"44500,0"
rare,bowie,2022-11-30,"1800,0"
common,bowling,2022-11-30,"160,0"
uncommon,bull,2022-11-30,"1000,0"
rare,burger,2022-11-30,"3100,0"
common,button,2022-11-30,"109,0"
rare,candyswirl,2022-11-30,"16000,0"
uncommon,casinochip,2022-11-30,"705,0"
uncommon,cat,2022-11-30,"950,0"
rare,cherry,2022-11-30,"2100,0"
epic,citrus,2022-11-30,"9500,0"
common,clock,2022-11-30,"135,0"
legendary,cobra,2022-11-30,"90000,0"
rare,coconut,2022-11-30,"1800,0"
rare,cougar,2022-11-30,"2900,0"
legendary,crlogo,2022-11-30,"80000,0"
common,crosshair,2022-11-30,"500,0"
uncommon,cute,2022-11-30,"450,0"
uncommon,derp,2022-11-30,"1000,0"
epic,devil,2022-11-30,"8000,0"
epic,discoball,2022-11-30,"12000,0"
epic,disguise,2022-11-30,"7950,0"
rare,diver,2022-11-30,"6500,0"
uncommon,dog,2022-11-30,"530,0"
uncommon,donut,2022-11-30,"600,0"
epic,dragon,2022-11-30,"12350,0"
rare,egg,2022-11-30,"9000,0"
rare,eyeball,2022-11-30,"1690,0"
epic,eyeball2,2022-11-30,"7500,0"
uncommon,fishcake,2022-11-30,"390,0"
rare,floater,2022-11-30,"7900,0"
uncommon,fox,2022-11-30,"760,0"
legendary,fox777,2022-11-30,"100000,0"
rare,frankie,2022-11-30,"2400,0"
rare,gamer,2022-11-30,"3600,0"
epic,ghost,2022-11-30,"17500,0"
rare,jackolantern,2022-11-30,"2590,0"
rare,ladybug,2022-11-30,"5200,0"
rare,marble,2022-11-30,"1500,0"
rare,melon,2022-11-30,"1550,0"
legendary,moneybag,2022-11-30,"50000,0"
uncommon,moon,2022-11-30,"3500,0"
epic,mummy,2022-11-30,"15000,0"
rare,ninja,2022-11-30,"4250,0"
uncommon,opencan,2022-11-30,"690,0"
epic,owl,2022-11-30,"16000,0"
uncommon,panda,2022-11-30,"620,0"
rare,peach,2022-11-30,"3800,0"
rare,pizza,2022-11-30,"6100,0"
epic,potion,2022-11-30,"11999,0"
uncommon,racoon,2022-11-30,"700,0"
uncommon,revolver,2022-11-30,"750,0"
epic,royman,2022-11-30,"8500,0"
common,saturn,2022-11-30,"190,0"
epic,shades,2022-11-30,"13500,0"
uncommon,skull,2022-11-30,"1850,0"
rare,skullpatch,2022-11-30,"2800,0"
epic,snowman,2022-11-30,"8000,0"
common,soccerball,2022-11-30,"400,0"
legendary,spy,2022-11-30,"100000,0"
common,starball,2022-11-30,"169,0"
epic,tamagochi,2022-11-30,"9000,0"
uncommon,target,2022-11-30,"500,0"
uncommon,tomato,2022-11-30,"399,99"
uncommon,ufo,2022-11-30,"3500,0"
common,vase,2022-11-30,"175,0"
common,virus,2022-11-30,"173,0"
common,volleyball,2022-11-30,"175,0"
uncommon,waffle,2022-11-30,"500,0"
legendary,waffle2,2022-11-30,"65000,0"
uncommon,watermelon,2022-11-30,"520,0"
rare,wheeee,2022-11-30,"3499,0"
cosmetic,worldcup,2022-11-30,"2900,0"
epic,xmasball,2022-11-30,"6800,0"
rare,xmasball1,2022-11-30,"7350,0"
common,xmasball2,2022-11-30,"165,0"
uncommon,yinyang,2022-11-30,"399,0"
common,8ball,2022-12-01,"120,0"
common,alien,2022-12-01,"244,0"
epic,angel,2022-12-01,"20000,0"
epic,ape,2022-12-01,"23000,0"
rare,banana,2022-12-01,"2099,0"
epic,baseball,2022-12-01,"7000,0"
common,basketball,2022-12-01,"120,0"
common,beachball,2022-12-01,"110,0"
uncommon,bomb,2022-12-01,"650,0"
rare,bowie,2022-12-01,"1800,0"
common,bowling,2022-12-01,"170,0"
uncommon,bull,2022-12-01,"1000,0"
rare,burger,2022-12-01,"3750,0"
common,button,2022-12-01,"105,0"
rare,candyswirl,2022-12-01,"16000,0"
uncommon,casinochip,2022-12-01,"900,0"
uncommon,cat,2022-12-01,"1000,0"
rare,cherry,2022-12-01,"2200,0"
epic,citrus,2022-12-01,"9500,0"
common,clock,2022-12-01,"160,0"
legendary,cobra,2022-12-01,"90000,0"
rare,coconut,2022-12-01,"1800,0"
rare,cougar,2022-12-01,"2900,0"
common,crosshair,2022-12-01,"555,0"
uncommon,cute,2022-12-01,"650,0"
uncommon,derp,2022-12-01,"1100,0"
epic,devil,2022-12-01,"8500,0"
epic,discoball,2022-12-01,"12000,0"
epic,disguise,2022-12-01,"7950,0"
rare,diver,2022-12-01,"6500,0"
uncommon,dog,2022-12-01,"550,0"
uncommon,donut,2022-12-01,"600,0"
epic,dragon,2022-12-01,"12350,0"
rare,egg,2022-12-01,"12000,0"
rare,eyeball,2022-12-01,"1690,0"
epic,eyeball2,2022-12-01,"7300,0"
uncommon,fishcake,2022-12-01,"376,0"
rare,floater,2022-12-01,"10000,0"
uncommon,fox,2022-12-01,"760,0"
legendary,fox777,2022-12-01,"100000,0"
rare,frankie,2022-12-01,"2500,0"
rare,gamer,2022-12-01,"7000,0"
epic,ghost,2022-12-01,"20000,0"
rare,jackolantern,2022-12-01,"2590,0"
rare,ladybug,2022-12-01,"5000,0"
rare,marble,2022-12-01,"1500,0"
rare,melon,2022-12-01,"1550,0"
legendary,moneybag,2022-12-01,"70000,0"
uncommon,moon,2022-12-01,"3000,0"
epic,mummy,2022-12-01,"15000,0"
rare,ninja,2022-12-01,"4250,0"
uncommon,opencan,2022-12-01,"700,0"
epic,owl,2022-12-01,"18500,0"
uncommon,panda,2022-12-01,"620,0"
rare,peach,2022-12-01,"3800,0"
rare,pizza,2022-12-01,"6100,0"
epic,potion,2022-12-01,"11999,0"
uncommon,racoon,2022-12-01,"620,0"
uncommon,revolver,2022-12-01,"750,0"
epic,royman,2022-12-01,"8500,0"
common,saturn,2022-12-01,"179,9"
epic,shades,2022-12-01,"13500,0"
uncommon,skull,2022-12-01,"1850,0"
rare,skullpatch,2022-12-01,"2590,0"
epic,snowman,2022-12-01,"8000,0"
common,soccerball,2022-12-01,"390,0"
legendary,spy,2022-12-01,"110000,0"
common,starball,2022-12-01,"135,0"
epic,tamagochi,2022-12-01,"9000,0"
uncommon,target,2022-12-01,"525,0"
uncommon,tomato,2022-12-01,"399,99"
uncommon,ufo,2022-12-01,"3500,0"
common,vase,2022-12-01,"179,9"
common,virus,2022-12-01,"169,0"
common,volleyball,2022-12-01,"180,0"
uncommon,waffle,2022-12-01,"500,0"
legendary,waffle2,2022-12-01,"65000,0"
uncommon,watermelon,2022-12-01,"570,0"
rare,wheeee,2022-12-01,"3499,0"
cosmetic,worldcup,2022-12-01,"3000,0"
epic,xmasball,2022-12-01,"6800,0"
rare,xmasball1,2022-12-01,"7350,0"
common,xmasball2,2022-12-01,"125,0"
uncommon,yinyang,2022-12-01,"500,0"
common,8ball,2022-12-02,"129,0"
common,alien,2022-12-02,"244,0"
epic,angel,2022-12-02,"20000,0"
epic,ape,2022-12-02,"23000,0"
rare,banana,2022-12-02,"2099,0"
epic,baseball,2022-12-02,"7000,0"
common,basketball,2022-12-02,"125,0"
common,beachball,2022-12-02,"115,0"
uncommon,bomb,2022-12-02,"700,0"
legendary,botroyale,2022-12-02,"45500,0"
rare,bowie,2022-12-02,"1800,0"
common,bowling,2022-12-02,"180,0"
uncommon,bull,2022-12-02,"1000,0"
rare,burger,2022-12-02,"3750,0"
common,button,2022-12-02,"109,0"
rare,candyswirl,2022-12-02,"16000,0"
uncommon,casinochip,2022-12-02,"850,0"
uncommon,cat,2022-12-02,"1000,0"
rare,cherry,2022-12-02,"2200,0"
epic,citrus,2022-12-02,"9500,0"
common,clock,2022-12-02,"149,13"
legendary,cobra,2022-12-02,"85000,0"
rare,coconut,2022-12-02,"1800,0"
rare,cougar,2022-12-02,"2900,0"
common,crosshair,2022-12-02,"660,0"
uncommon,cute,2022-12-02,"600,0"
uncommon,derp,2022-12-02,"1600,0"
epic,devil,2022-12-02,"8500,0"
epic,discoball,2022-12-02,"12000,0"
epic,disguise,2022-12-02,"7950,0"
rare,diver,2022-12-02,"6500,0"
uncommon,dog,2022-12-02,"550,0"
uncommon,donut,2022-12-02,"600,0"
epic,dragon,2022-12-02,"12350,0"
rare,egg,2022-12-02,"12000,0"
rare,eyeball,2022-12-02,"1570,0"
epic,eyeball2,2022-12-02,"7300,0"
uncommon,fishcake,2022-12-02,"376,0"
rare,floater,2022-12-02,"10000,0"
uncommon,fox,2022-12-02,"760,0"
legendary,fox777,2022-12-02,"100000,0"
rare,frankie,2022-12-02,"2500,0"
rare,gamer,2022-12-02,"9523,809"
epic,ghost,2022-12-02,"20000,0"
rare,jackolantern,2022-12-02,"2590,0"
rare,ladybug,2022-12-02,"5000,0"
rare,marble,2022-12-02,"1500,0"
rare,melon,2022-12-02,"1550,0"
legendary,moneybag,2022-12-02,"65000,0"
uncommon,moon,2022-12-02,"3000,0"
epic,mummy,2022-12-02,"15000,0"
rare,ninja,2022-12-02,"4250,0"
uncommon,opencan,2022-12-02,"670,0"
epic,owl,2022-12-02,"18500,0"
uncommon,panda,2022-12-02,"600,0"
rare,peach,2022-12-02,"3999,0"
rare,pizza,2022-12-02,"6100,0"
epic,potion,2022-12-02,"11999,0"
uncommon,racoon,2022-12-02,"600,0"
uncommon,revolver,2022-12-02,"900,0"
epic,royman,2022-12-02,"8500,0"
common,saturn,2022-12-02,"175,0"
epic,shades,2022-12-02,"11500,0"
uncommon,skull,2022-12-02,"12600,0"
rare,skullpatch,2022-12-02,"2500,0"
epic,snowman,2022-12-02,"7800,0"
common,soccerball,2022-12-02,"383,0"
legendary,spy,2022-12-02,"110000,0"
common,starball,2022-12-02,"140,0"
epic,tamagochi,2022-12-02,"9000,0"
uncommon,target,2022-12-02,"1111,0"
uncommon,tomato,2022-12-02,"399,0"
uncommon,ufo,2022-12-02,"3500,0"
common,vase,2022-12-02,"165,0"
common,virus,2022-12-02,"169,0"
common,volleyball,2022-12-02,"163,0"
uncommon,waffle,2022-12-02,"500,0"
legendary,waffle2,2022-12-02,"65000,0"
uncommon,watermelon,2022-12-02,"750,0"
rare,wheeee,2022-12-02,"3499,0"
cosmetic,worldcup,2022-12-02,"3100,0"
epic,xmasball,2022-12-02,"6800,0"
rare,xmasball1,2022-12-02,"7350,0"
common,xmasball2,2022-12-02,"150,0"
uncommon,yinyang,2022-12-02,"475,0"
common,8ball,2022-12-03,"120,0"
common,alien,2022-12-03,"300,0"
epic,angel,2022-12-03,"20000,0"
epic,ape,2022-12-03,"23000,0"
rare,banana,2022-12-03,"2099,0"
epic,baseball,2022-12-03,"7000,0"
common,basketball,2022-12-03,"150,0"
common,beachball,2022-12-03,"110,0"
uncommon,bomb,2022-12-03,"700,0"
legendary,botroyale,2022-12-03,"45000,0"
rare,bowie,2022-12-03,"1800,0"
common,bowling,2022-12-03,"180,0"
uncommon,bull,2022-12-03,"2300,0"
rare,burger,2022-12-03,"3750,0"
common,button,2022-12-03,"105,0"
rare,candyswirl,2022-12-03,"15500,0"
uncommon,casinochip,2022-12-03,"850,0"
uncommon,cat,2022-12-03,"1000,0"
rare,cherry,2022-12-03,"2150,0"
epic,citrus,2022-12-03,"9500,0"
common,clock,2022-12-03,"140,0"
legendary,cobra,2022-12-03,"85000,0"
rare,coconut,2022-12-03,"1800,0"
rare,cougar,2022-12-03,"2900,0"
common,crosshair,2022-12-03,"650,0"
uncommon,cute,2022-12-03,"525,0"
uncommon,derp,2022-12-03,"1100,0"
epic,devil,2022-12-03,"8500,0"
epic,discoball,2022-12-03,"12000,0"
epic,disguise,2022-12-03,"7950,0"
rare,diver,2022-12-03,"6500,0"
uncommon,dog,2022-12-03,"550,0"
uncommon,donut,2022-12-03,"500,0"
epic,dragon,2022-12-03,"12350,0"
rare,egg,2022-12-03,"10000,0"
rare,eyeball,2022-12-03,"1555,0"
epic,eyeball2,2022-12-03,"7100,0"
uncommon,fishcake,2022-12-03,"376,0"
rare,floater,2022-12-03,"10000,0"
uncommon,fox,2022-12-03,"900,0"
rare,frankie,2022-12-03,"2500,0"
rare,gamer,2022-12-03,"5500,0"
epic,ghost,2022-12-03,"20000,0"
rare,jackolantern,2022-12-03,"2590,0"
rare,ladybug,2022-12-03,"5999,99"
rare,marble,2022-12-03,"1500,0"
rare,melon,2022-12-03,"1350,0"
legendary,moneybag,2022-12-03,"50000,0"
uncommon,moon,2022-12-03,"3000,0"
epic,mummy,2022-12-03,"15000,0"
rare,ninja,2022-12-03,"4250,0"
uncommon,opencan,2022-12-03,"750,0"
epic,owl,2022-12-03,"18500,0"
uncommon,panda,2022-12-03,"640,0"
rare,peach,2022-12-03,"3500,0"
rare,pizza,2022-12-03,"6100,0"
epic,potion,2022-12-03,"11999,0"
uncommon,racoon,2022-12-03,"600,0"
uncommon,revolver,2022-12-03,"750,0"
epic,royman,2022-12-03,"8500,0"
common,saturn,2022-12-03,"180,0"
epic,shades,2022-12-03,"11500,0"
uncommon,skull,2022-12-03,"10750,0"
rare,skullpatch,2022-12-03,"2399,0"
epic,snowman,2022-12-03,"7800,0"
common,soccerball,2022-12-03,"355,0"
legendary,spy,2022-12-03,"110000,0"
common,starball,2022-12-03,"420,0"
epic,tamagochi,2022-12-03,"9000,0"
uncommon,target,2022-12-03,"450,0"
uncommon,tomato,2022-12-03,"333,0"
uncommon,ufo,2022-12-03,"3300,0"
common,vase,2022-12-03,"152,0"
common,virus,2022-12-03,"170,0"
common,volleyball,2022-12-03,"180,0"
uncommon,waffle,2022-12-03,"500,0"
legendary,waffle2,2022-12-03,"65000,0"
uncommon,watermelon,2022-12-03,"650,0"
rare,wheeee,2022-12-03,"3499,0"
cosmetic,worldcup,2022-12-03,"3100,0"
epic,xmasball,2022-12-03,"8500,0"
rare,xmasball1,2022-12-03,"7350,0"
common,xmasball2,2022-12-03,"125,0"
uncommon,yinyang,2022-12-03,"475,0"
common,8ball,2022-12-04,"120,0"
common,alien,2022-12-04,"290,0"
epic,angel,2022-12-04,"15500,0"
epic,ape,2022-12-04,"23000,0"
rare,banana,2022-12-04,"2099,0"
epic,baseball,2022-12-04,"7000,0"
common,basketball,2022-12-04,"150,0"
common,beachball,2022-12-04,"178,0"
uncommon,bomb,2022-12-04,"700,0"
legendary,botroyale,2022-12-04,"45000,0"
rare,bowie,2022-12-04,"1800,0"
common,bowling,2022-12-04,"180,0"
uncommon,bull,2022-12-04,"1150,0"
rare,burger,2022-12-04,"3322,0"
common,button,2022-12-04,"107,993"
rare,candyswirl,2022-12-04,"15000,0"
uncommon,casinochip,2022-12-04,"1000,0"
rare,cherry,2022-12-04,"2150,0"
epic,citrus,2022-12-04,"9500,0"
common,clock,2022-12-04,"140,0"
rare,coconut,2022-12-04,"1800,0"
rare,cougar,2022-12-04,"2900,0"
common,crosshair,2022-12-04,"600,0"
uncommon,cute,2022-12-04,"525,0"
uncommon,derp,2022-12-04,"1100,0"
epic,devil,2022-12-04,"8500,0"
epic,discoball,2022-12-04,"12000,0"
epic,disguise,2022-12-04,"7950,0"
rare,diver,2022-12-04,"6500,0"
uncommon,dog,2022-12-04,"540,0"
uncommon,donut,2022-12-04,"500,0"
epic,dragon,2022-12-04,"12350,0"
rare,egg,2022-12-04,"10000,0"
rare,eyeball,2022-12-04,"1555,0"
epic,eyeball2,2022-12-04,"7100,0"
uncommon,fishcake,2022-12-04,"500,0"
rare,floater,2022-12-04,"10000,0"
uncommon,fox,2022-12-04,"2700,0"
rare,frankie,2022-12-04,"2500,0"
rare,gamer,2022-12-04,"5000,0"
epic,ghost,2022-12-04,"18000,0"
rare,jackolantern,2022-12-04,"2770,0"
